Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Sarajevo,PM2.5 - Principal,2021-12-01 11:00 PM,2021,12,01,23,5.1,21,Good,5.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 12:00 AM,2021,12,02,00,5.5,23,Good,6.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 01:00 AM,2021,12,02,01,6.2,26,Good,7.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 02:00 AM,2021,12,02,02,5.1,21,Good,4.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 03:00 AM,2021,12,02,03,8.0,33,Good,11.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 04:00 AM,2021,12,02,04,12.0,50,Good,16.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 05:00 AM,2021,12,02,05,11.0,46,Good,10.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 06:00 AM,2021,12,02,06,12.0,50,Good,13.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 07:00 AM,2021,12,02,07,12.5,52,Moderate,13.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 08:00 AM,2021,12,02,08,15.2,58,Moderate,18.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 09:00 AM,2021,12,02,09,18.1,64,Moderate,21.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 10:00 AM,2021,12,02,10,24.5,77,Moderate,31.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 11:00 AM,2021,12,02,11,13.2,53,Moderate,2.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 12:00 PM,2021,12,02,12,8.1,34,Good,3.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 01:00 PM,2021,12,02,13,5.0,21,Good,2.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 02:00 PM,2021,12,02,14,4.5,19,Good,4.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 03:00 PM,2021,12,02,15,4.2,18,Good,4.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 04:00 PM,2021,12,02,16,2.6,11,Good,1.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 05:00 PM,2021,12,02,17,2.3,10,Good,2.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 06:00 PM,2021,12,02,18,3.6,15,Good,5.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 07:00 PM,2021,12,02,19,5.3,22,Good,7.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 08:00 PM,2021,12,02,20,5.6,23,Good,6.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 09:00 PM,2021,12,02,21,4.3,18,Good,3.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 10:00 PM,2021,12,02,22,2.6,11,Good,1.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-02 11:00 PM,2021,12,02,23,4.3,18,Good,6.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 12:00 AM,2021,12,03,00,5.1,21,Good,6.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 01:00 AM,2021,12,03,01,4.5,19,Good,4.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 02:00 AM,2021,12,03,02,3.2,13,Good,2.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 03:00 AM,2021,12,03,03,4.1,17,Good,5.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 04:00 AM,2021,12,03,04,4.0,17,Good,4.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 05:00 AM,2021,12,03,05,4.0,17,Good,4.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 06:00 AM,2021,12,03,06,4.5,19,Good,5.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 07:00 AM,2021,12,03,07,4.2,18,Good,4.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 08:00 AM,2021,12,03,08,3.6,15,Good,3.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 09:00 AM,2021,12,03,09,3.8,16,Good,4.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 10:00 AM,2021,12,03,10,9.4,39,Good,15.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 11:00 AM,2021,12,03,11,13.7,54,Moderate,18.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 12:00 PM,2021,12,03,12,25.3,79,Moderate,37.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 01:00 PM,2021,12,03,13,43.1,120,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 02:00 PM,2021,12,03,14,55.1,149,Unhealthy for Sensitive Groups,67.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 03:00 PM,2021,12,03,15,59.5,153,Unhealthy,64.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 04:00 PM,2021,12,03,16,72.2,160,Unhealthy,85.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 05:00 PM,2021,12,03,17,76.6,162,Unhealthy,81.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 06:00 PM,2021,12,03,18,67.3,157,Unhealthy,58.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 07:00 PM,2021,12,03,19,57.1,152,Unhealthy,47.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 08:00 PM,2021,12,03,20,52.0,142,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 09:00 PM,2021,12,03,21,52.0,142,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 10:00 PM,2021,12,03,22,52.0,142,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-03 11:00 PM,2021,12,03,23,50.5,138,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 12:00 AM,2021,12,04,00,46.8,129,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 01:00 AM,2021,12,04,01,47.4,130,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 02:00 AM,2021,12,04,02,61.0,154,Unhealthy,75.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 03:00 AM,2021,12,04,03,63.9,155,Unhealthy,67.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 04:00 AM,2021,12,04,04,49.5,135,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 05:00 AM,2021,12,04,05,37.2,105,Unhealthy for Sensitive Groups,25.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 06:00 AM,2021,12,04,06,31.6,92,Moderate,26.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 07:00 AM,2021,12,04,07,29.3,87,Moderate,27.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 08:00 AM,2021,12,04,08,29.6,88,Moderate,30.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 09:00 AM,2021,12,04,09,32.8,95,Moderate,36.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 10:00 AM,2021,12,04,10,36.4,103,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 11:00 AM,2021,12,04,11,37.7,106,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 12:00 PM,2021,12,04,12,51.8,141,Unhealthy for Sensitive Groups,66.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 01:00 PM,2021,12,04,13,66.9,157,Unhealthy,82.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 02:00 PM,2021,12,04,14,74.4,161,Unhealthy,82.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 03:00 PM,2021,12,04,15,73.2,160,Unhealthy,72.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 04:00 PM,2021,12,04,16,74.6,161,Unhealthy,76.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 05:00 PM,2021,12,04,17,77.3,162,Unhealthy,80.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 06:00 PM,2021,12,04,18,57.1,152,Unhealthy,37.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 07:00 PM,2021,12,04,19,46.5,128,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 08:00 PM,2021,12,04,20,48.7,134,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 09:00 PM,2021,12,04,21,58.4,152,Unhealthy,68.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 10:00 PM,2021,12,04,22,73.2,160,Unhealthy,88.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-04 11:00 PM,2021,12,04,23,89.1,168,Unhealthy,105.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 12:00 AM,2021,12,05,00,117.5,183,Unhealthy,146.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 01:00 AM,2021,12,05,01,114.2,181,Unhealthy,111.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 02:00 AM,2021,12,05,02,99.6,174,Unhealthy,85.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 03:00 AM,2021,12,05,03,72.3,160,Unhealthy,45.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 04:00 AM,2021,12,05,04,102.6,175,Unhealthy,133.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 05:00 AM,2021,12,05,05,123.8,186,Unhealthy,145.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 06:00 AM,2021,12,05,06,93.9,171,Unhealthy,64.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 07:00 AM,2021,12,05,07,50.9,139,Unhealthy for Sensitive Groups,8.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 08:00 AM,2021,12,05,08,29.4,87,Moderate,8.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 09:00 AM,2021,12,05,09,19.2,66,Moderate,9.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 10:00 AM,2021,12,05,10,14.6,56,Moderate,10.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 11:00 AM,2021,12,05,11,17.7,63,Moderate,21.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 12:00 PM,2021,12,05,12,18.3,64,Moderate,19.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 01:00 PM,2021,12,05,13,16.6,60,Moderate,15.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 02:00 PM,2021,12,05,14,20.8,69,Moderate,25.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 03:00 PM,2021,12,05,15,30.4,89,Moderate,40.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 04:00 PM,2021,12,05,16,36.6,104,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 05:00 PM,2021,12,05,17,49.3,135,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 06:00 PM,2021,12,05,18,59.1,153,Unhealthy,69.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 07:00 PM,2021,12,05,19,59.0,153,Unhealthy,59.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 08:00 PM,2021,12,05,20,65.0,156,Unhealthy,71.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 09:00 PM,2021,12,05,21,60.5,154,Unhealthy,56.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 10:00 PM,2021,12,05,22,58.7,153,Unhealthy,57.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-05 11:00 PM,2021,12,05,23,57.8,152,Unhealthy,57.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 12:00 AM,2021,12,06,00,40.4,113,Unhealthy for Sensitive Groups,23.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 01:00 AM,2021,12,06,01,35.7,101,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 02:00 AM,2021,12,06,02,34.3,98,Moderate,33.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 03:00 AM,2021,12,06,03,32.6,94,Moderate,31.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 04:00 AM,2021,12,06,04,29.3,87,Moderate,26.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 05:00 AM,2021,12,06,05,24.1,76,Moderate,19.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 06:00 AM,2021,12,06,06,25.5,79,Moderate,27.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 07:00 AM,2021,12,06,07,23.2,74,Moderate,21.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 08:00 AM,2021,12,06,08,25.6,79,Moderate,28.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 09:00 AM,2021,12,06,09,29.8,88,Moderate,34.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 10:00 AM,2021,12,06,10,27.9,84,Moderate,26.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 11:00 AM,2021,12,06,11,30.5,90,Moderate,34.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 12:00 PM,2021,12,06,12,37.9,107,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 01:00 PM,2021,12,06,13,60.4,154,Unhealthy,83.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 02:00 PM,2021,12,06,14,68.7,158,Unhealthy,77.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 03:00 PM,2021,12,06,15,66.8,157,Unhealthy,65.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 04:00 PM,2021,12,06,16,60.4,154,Unhealthy,54.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 05:00 PM,2021,12,06,17,59.7,153,Unhealthy,59.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 06:00 PM,2021,12,06,18,59.3,153,Unhealthy,59.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 07:00 PM,2021,12,06,19,57.6,152,Unhealthy,56.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 08:00 PM,2021,12,06,20,58.3,152,Unhealthy,59.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 09:00 PM,2021,12,06,21,47.6,131,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 10:00 PM,2021,12,06,22,36.8,104,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-06 11:00 PM,2021,12,06,23,33.9,97,Moderate,31.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 12:00 AM,2021,12,07,00,28.9,86,Moderate,24.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 01:00 AM,2021,12,07,01,23.4,75,Moderate,18.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 02:00 AM,2021,12,07,02,20.2,68,Moderate,17.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 03:00 AM,2021,12,07,03,16.1,59,Moderate,12.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 04:00 AM,2021,12,07,04,12.5,52,Moderate,9.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 05:00 AM,2021,12,07,05,11.7,49,Good,11.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 06:00 AM,2021,12,07,06,11.3,47,Good,11.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 07:00 AM,2021,12,07,07,9.1,38,Good,7.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 08:00 AM,2021,12,07,08,9.0,38,Good,9.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 09:00 AM,2021,12,07,09,12.0,50,Good,15.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 10:00 AM,2021,12,07,10,16.5,60,Moderate,21.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 11:00 AM,2021,12,07,11,19.7,67,Moderate,23.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 12:00 PM,2021,12,07,12,20.8,69,Moderate,22.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 01:00 PM,2021,12,07,13,19.9,67,Moderate,19.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 02:00 PM,2021,12,07,14,20.4,68,Moderate,21.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 03:00 PM,2021,12,07,15,24.2,76,Moderate,28.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 04:00 PM,2021,12,07,16,24.1,76,Moderate,24.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 05:00 PM,2021,12,07,17,25.0,78,Moderate,26.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 06:00 PM,2021,12,07,18,31.0,91,Moderate,37.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 07:00 PM,2021,12,07,19,39.0,110,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 08:00 PM,2021,12,07,20,43.0,119,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 09:00 PM,2021,12,07,21,46.5,128,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 10:00 PM,2021,12,07,22,43.2,120,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-07 11:00 PM,2021,12,07,23,38.1,107,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 12:00 AM,2021,12,08,00,38.0,107,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 01:00 AM,2021,12,08,01,47.5,131,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 02:00 AM,2021,12,08,02,58.7,153,Unhealthy,70.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 03:00 AM,2021,12,08,03,64.8,156,Unhealthy,71.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 04:00 AM,2021,12,08,04,60.9,154,Unhealthy,57.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 05:00 AM,2021,12,08,05,53.9,146,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 06:00 AM,2021,12,08,06,40.9,114,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 07:00 AM,2021,12,08,07,31.9,93,Moderate,23.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 08:00 AM,2021,12,08,08,29.9,88,Moderate,28.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 09:00 AM,2021,12,08,09,24.4,77,Moderate,19.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 10:00 AM,2021,12,08,10,25.7,80,Moderate,27.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 11:00 AM,2021,12,08,11,34.3,98,Moderate,43.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 12:00 PM,2021,12,08,12,38.6,109,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 01:00 PM,2021,12,08,13,38.6,109,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Sarajevo,PM2.5 - Principal,2021-12-08 02:00 PM,2021,12,08,14,55.5,151,Unhealthy,64.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 03:00 PM,2021,12,08,15,58.6,153,Unhealthy,61.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 04:00 PM,2021,12,08,16,70.5,159,Unhealthy,81.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2021-12-08 05:00 PM,2021,12,08,17,75.9,162,Unhealthy,81.0,UG/M3,1 Hr,Valid
