Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Sarajevo,PM2.5 - Principal,2019-12-04 09:00 PM,2019,12,04,21,35.7,101,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-04 10:00 PM,2019,12,04,22,28.3,85,Moderate,21.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-04 11:00 PM,2019,12,04,23,49.6,136,Unhealthy for Sensitive Groups,71.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 12:00 AM,2019,12,05,00,69.8,158,Unhealthy,90.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 01:00 AM,2019,12,05,01,76.4,162,Unhealthy,83.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 02:00 AM,2019,12,05,02,84.2,166,Unhealthy,92.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 03:00 AM,2019,12,05,03,90.1,169,Unhealthy,96.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 04:00 AM,2019,12,05,04,90.0,169,Unhealthy,90.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 05:00 AM,2019,12,05,05,59.0,153,Unhealthy,28.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 06:00 AM,2019,12,05,06,44.0,122,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 07:00 AM,2019,12,05,07,40.5,113,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 08:00 AM,2019,12,05,08,59.2,153,Unhealthy,78.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 09:00 AM,2019,12,05,09,62.1,154,Unhealthy,65.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 10:00 AM,2019,12,05,10,76.0,162,Unhealthy,90.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 11:00 AM,2019,12,05,11,78.5,163,Unhealthy,81.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 12:00 PM,2019,12,05,12,84.7,166,Unhealthy,91.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 01:00 PM,2019,12,05,13,94.8,171,Unhealthy,105.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 02:00 PM,2019,12,05,14,100.4,174,Unhealthy,106.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 03:00 PM,2019,12,05,15,108.7,178,Unhealthy,117.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 04:00 PM,2019,12,05,16,116.3,182,Unhealthy,124.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 05:00 PM,2019,12,05,17,131.1,190,Unhealthy,146.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 06:00 PM,2019,12,05,18,150.1,200,Unhealthy,169.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 07:00 PM,2019,12,05,19,160.5,211,Very Unhealthy,171.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 08:00 PM,2019,12,05,20,184.8,235,Very Unhealthy,209.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 09:00 PM,2019,12,05,21,187.4,238,Very Unhealthy,190.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 10:00 PM,2019,12,05,22,180.7,231,Very Unhealthy,174.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-05 11:00 PM,2019,12,05,23,171.3,222,Very Unhealthy,162.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 12:00 AM,2019,12,06,00,161.2,212,Very Unhealthy,151.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 01:00 AM,2019,12,06,01,157.2,208,Very Unhealthy,153.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 02:00 AM,2019,12,06,02,158.3,209,Very Unhealthy,158.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 03:00 AM,2019,12,06,03,159.7,210,Very Unhealthy,161.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 04:00 AM,2019,12,06,04,158.4,209,Very Unhealthy,152.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 05:00 AM,2019,12,06,05,153.3,204,Very Unhealthy,143.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 06:00 AM,2019,12,06,06,145.0,197,Unhealthy,133.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 07:00 AM,2019,12,06,07,136.2,193,Unhealthy,125.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 08:00 AM,2019,12,06,08,134.4,192,Unhealthy,127.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 09:00 AM,2019,12,06,09,133.7,191,Unhealthy,127.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 10:00 AM,2019,12,06,10,135.9,193,Unhealthy,138.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 11:00 AM,2019,12,06,11,141.6,195,Unhealthy,161.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 12:00 PM,2019,12,06,12,157.0,207,Very Unhealthy,186.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 01:00 PM,2019,12,06,13,189.5,240,Very Unhealthy,223.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 02:00 PM,2019,12,06,14,218.9,269,Very Unhealthy,245.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 03:00 PM,2019,12,06,15,242.9,293,Very Unhealthy,266.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 04:00 PM,2019,12,06,16,260.9,311,Hazardous,279.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 05:00 PM,2019,12,06,17,276.5,327,Hazardous,292.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 06:00 PM,2019,12,06,18,280.2,330,Hazardous,284.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 07:00 PM,2019,12,06,19,296.6,347,Hazardous,313.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 08:00 PM,2019,12,06,20,326.8,377,Hazardous,357.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 09:00 PM,2019,12,06,21,336.4,386,Hazardous,346.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 10:00 PM,2019,12,06,22,343.7,393,Hazardous,351.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-06 11:00 PM,2019,12,06,23,367.4,412,Hazardous,391.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 12:00 AM,2019,12,07,00,389.7,427,Hazardous,418.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 01:00 AM,2019,12,07,01,376.9,418,Hazardous,366.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 02:00 AM,2019,12,07,02,370.3,414,Hazardous,363.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 03:00 AM,2019,12,07,03,370.5,414,Hazardous,372.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 04:00 AM,2019,12,07,04,354.2,403,Hazardous,320.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 05:00 AM,2019,12,07,05,339.1,389,Hazardous,307.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 06:00 AM,2019,12,07,06,333.0,383,Hazardous,306.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 07:00 AM,2019,12,07,07,314.7,365,Hazardous,285.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 08:00 AM,2019,12,07,08,299.4,349,Hazardous,275.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 09:00 AM,2019,12,07,09,289.8,340,Hazardous,273.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 10:00 AM,2019,12,07,10,288.3,338,Hazardous,286.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 11:00 AM,2019,12,07,11,293.2,343,Hazardous,303.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 12:00 PM,2019,12,07,12,296.3,346,Hazardous,300.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 01:00 PM,2019,12,07,13,312.1,362,Hazardous,356.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 02:00 PM,2019,12,07,14,341.3,391,Hazardous,399.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 03:00 PM,2019,12,07,15,365.2,411,Hazardous,409.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 04:00 PM,2019,12,07,16,343.8,393,Hazardous,301.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 05:00 PM,2019,12,07,17,320.2,370,Hazardous,273.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 06:00 PM,2019,12,07,18,309.4,359,Hazardous,288.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 07:00 PM,2019,12,07,19,331.1,381,Hazardous,374.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 08:00 PM,2019,12,07,20,339.9,390,Hazardous,357.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 09:00 PM,2019,12,07,21,337.4,387,Hazardous,332.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 10:00 PM,2019,12,07,22,320.6,370,Hazardous,287.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-07 11:00 PM,2019,12,07,23,332.5,382,Hazardous,356.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 12:00 AM,2019,12,08,00,339.1,389,Hazardous,352.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 01:00 AM,2019,12,08,01,360.1,407,Hazardous,402.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 02:00 AM,2019,12,08,02,364.7,410,Hazardous,374.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 03:00 AM,2019,12,08,03,366.4,412,Hazardous,372.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 04:00 AM,2019,12,08,04,370.0,414,Hazardous,377.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 05:00 AM,2019,12,08,05,363.2,409,Hazardous,349.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 06:00 AM,2019,12,08,06,342.8,392,Hazardous,292.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 07:00 AM,2019,12,08,07,295.6,346,Hazardous,239.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 08:00 AM,2019,12,08,08,238.4,288,Very Unhealthy,194.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 09:00 AM,2019,12,08,09,207.2,257,Very Unhealthy,176.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 10:00 AM,2019,12,08,10,182.5,233,Very Unhealthy,158.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 11:00 AM,2019,12,08,11,165.7,216,Very Unhealthy,149.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 12:00 PM,2019,12,08,12,172.8,223,Very Unhealthy,180.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 01:00 PM,2019,12,08,13,171.4,222,Very Unhealthy,170.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 02:00 PM,2019,12,08,14,181.6,232,Very Unhealthy,192.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 03:00 PM,2019,12,08,15,198.3,248,Very Unhealthy,215.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 04:00 PM,2019,12,08,16,204.1,254,Very Unhealthy,210.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2019-12-08 05:00 PM,2019,12,08,17,204.8,255,Very Unhealthy,206.0,UG/M3,1 Hr,Valid
