Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Banja Luka,PM2.5 - Principal,2023-06-01 10:00 PM,2023,06,01,22,11.4,48,Good,11.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-01 11:00 PM,2023,06,01,23,11.8,49,Good,12.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 12:00 AM,2023,06,02,00,12.4,52,Moderate,14.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 01:00 AM,2023,06,02,01,13.4,54,Moderate,15.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 02:00 AM,2023,06,02,02,14.8,57,Moderate,16.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 03:00 AM,2023,06,02,03,15.6,58,Moderate,16.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 04:00 AM,2023,06,02,04,14.8,57,Moderate,13.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 05:00 AM,2023,06,02,05,14.6,56,Moderate,14.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 06:00 AM,2023,06,02,06,14.3,56,Moderate,13.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 07:00 AM,2023,06,02,07,14.0,55,Moderate,13.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 08:00 AM,2023,06,02,08,13.9,55,Moderate,13.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 09:00 AM,2023,06,02,09,13.8,55,Moderate,13.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 10:00 AM,2023,06,02,10,13.9,55,Moderate,13.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 11:00 AM,2023,06,02,11,13.0,53,Moderate,11.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 12:00 PM,2023,06,02,12,13.1,53,Moderate,13.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 01:00 PM,2023,06,02,13,13.2,53,Moderate,13.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 02:00 PM,2023,06,02,14,13.3,54,Moderate,13.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 03:00 PM,2023,06,02,15,14.2,55,Moderate,16.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 04:00 PM,2023,06,02,16,16.8,61,Moderate,19.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 05:00 PM,2023,06,02,17,18.6,65,Moderate,20.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 06:00 PM,2023,06,02,18,18.5,64,Moderate,18.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 07:00 PM,2023,06,02,19,19.8,67,Moderate,21.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 08:00 PM,2023,06,02,20,20.5,69,Moderate,21.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 09:00 PM,2023,06,02,21,20.9,70,Moderate,21.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 10:00 PM,2023,06,02,22,21.1,70,Moderate,21.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-02 11:00 PM,2023,06,02,23,21.4,71,Moderate,22.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 12:00 AM,2023,06,03,00,21.6,71,Moderate,21.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 01:00 AM,2023,06,03,01,21.0,70,Moderate,20.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 02:00 AM,2023,06,03,02,20.8,69,Moderate,20.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 03:00 AM,2023,06,03,03,20.2,68,Moderate,17.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 04:00 AM,2023,06,03,04,19.4,66,Moderate,17.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 05:00 AM,2023,06,03,05,19.0,66,Moderate,17.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 06:00 AM,2023,06,03,06,18.8,65,Moderate,18.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 07:00 AM,2023,06,03,07,17.3,62,Moderate,14.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 08:00 AM,2023,06,03,08,16.5,60,Moderate,14.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 09:00 AM,2023,06,03,09,15.6,58,Moderate,14.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 10:00 AM,2023,06,03,10,13.7,54,Moderate,12.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 11:00 AM,2023,06,03,11,12.5,52,Moderate,11.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 12:00 PM,2023,06,03,12,12.1,51,Moderate,11.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 01:00 PM,2023,06,03,13,11.9,50,Good,11.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 02:00 PM,2023,06,03,14,12.5,52,Moderate,13.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 03:00 PM,2023,06,03,15,12.9,53,Moderate,13.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 04:00 PM,2023,06,03,16,13.1,53,Moderate,13.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 05:00 PM,2023,06,03,17,13.5,54,Moderate,14.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 06:00 PM,2023,06,03,18,13.1,53,Moderate,12.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 07:00 PM,2023,06,03,19,12.6,52,Moderate,11.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 08:00 PM,2023,06,03,20,12.3,51,Moderate,11.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 09:00 PM,2023,06,03,21,11.9,50,Good,11.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 10:00 PM,2023,06,03,22,11.8,49,Good,11.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-03 11:00 PM,2023,06,03,23,11.9,50,Good,12.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 12:00 AM,2023,06,04,00,12.1,51,Moderate,12.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 01:00 AM,2023,06,04,01,13.3,54,Moderate,15.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 02:00 AM,2023,06,04,02,13.4,54,Moderate,13.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 03:00 AM,2023,06,04,03,13.8,55,Moderate,14.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 04:00 AM,2023,06,04,04,14.0,55,Moderate,14.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 05:00 AM,2023,06,04,05,14.2,55,Moderate,14.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 06:00 AM,2023,06,04,06,14.1,55,Moderate,13.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 07:00 AM,2023,06,04,07,14.0,55,Moderate,13.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 08:00 AM,2023,06,04,08,13.8,55,Moderate,13.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 09:00 AM,2023,06,04,09,13.8,55,Moderate,13.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 10:00 AM,2023,06,04,10,13.8,55,Moderate,13.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 11:00 AM,2023,06,04,11,13.9,55,Moderate,14.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 12:00 PM,2023,06,04,12,14.2,55,Moderate,15.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 01:00 PM,2023,06,04,13,14.3,56,Moderate,15.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 02:00 PM,2023,06,04,14,14.6,56,Moderate,15.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 03:00 PM,2023,06,04,15,14.6,56,Moderate,14.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 04:00 PM,2023,06,04,16,14.6,56,Moderate,14.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 05:00 PM,2023,06,04,17,15.1,57,Moderate,16.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 06:00 PM,2023,06,04,18,15.2,58,Moderate,15.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 07:00 PM,2023,06,04,19,11.4,48,Good,7.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 08:00 PM,2023,06,04,20,10.2,43,Good,8.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 09:00 PM,2023,06,04,21,9.6,40,Good,8.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 10:00 PM,2023,06,04,22,8.9,37,Good,8.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-04 11:00 PM,2023,06,04,23,8.5,35,Good,8.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 12:00 AM,2023,06,05,00,8.3,35,Good,8.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 01:00 AM,2023,06,05,01,8.6,36,Good,8.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 02:00 AM,2023,06,05,02,8.2,34,Good,7.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 03:00 AM,2023,06,05,03,8.3,35,Good,8.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 04:00 AM,2023,06,05,04,8.7,36,Good,9.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 05:00 AM,2023,06,05,05,8.1,34,Good,7.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 06:00 AM,2023,06,05,06,8.1,34,Good,7.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 07:00 AM,2023,06,05,07,8.1,34,Good,7.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 08:00 AM,2023,06,05,08,8.3,35,Good,9.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 09:00 AM,2023,06,05,09,8.5,35,Good,9.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 10:00 AM,2023,06,05,10,8.4,35,Good,8.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 11:00 AM,2023,06,05,11,8.4,35,Good,8.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 12:00 PM,2023,06,05,12,8.5,35,Good,8.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 01:00 PM,2023,06,05,13,8.2,34,Good,7.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 02:00 PM,2023,06,05,14,8.0,33,Good,7.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 03:00 PM,2023,06,05,15,7.9,33,Good,7.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 04:00 PM,2023,06,05,16,7.8,33,Good,7.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 05:00 PM,2023,06,05,17,7.7,32,Good,7.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 06:00 PM,2023,06,05,18,7.8,33,Good,8.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 07:00 PM,2023,06,05,19,8.1,34,Good,8.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 08:00 PM,2023,06,05,20,9.1,38,Good,10.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 09:00 PM,2023,06,05,21,10.3,43,Good,12.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 10:00 PM,2023,06,05,22,10.7,45,Good,11.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-05 11:00 PM,2023,06,05,23,13.8,55,Moderate,16.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 12:00 AM,2023,06,06,00,15.2,58,Moderate,16.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 01:00 AM,2023,06,06,01,17.4,62,Moderate,19.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 02:00 AM,2023,06,06,02,16.9,61,Moderate,16.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 03:00 AM,2023,06,06,03,17.6,63,Moderate,18.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 04:00 AM,2023,06,06,04,17.8,63,Moderate,18.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 05:00 AM,2023,06,06,05,17.9,63,Moderate,18.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 06:00 AM,2023,06,06,06,14.3,56,Moderate,10.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 07:00 AM,2023,06,06,07,11.8,49,Good,9.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 08:00 AM,2023,06,06,08,10.2,43,Good,8.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 09:00 AM,2023,06,06,09,10.2,43,Good,10.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 10:00 AM,2023,06,06,10,10.1,42,Good,10.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 11:00 AM,2023,06,06,11,11.9,50,Good,13.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 12:00 PM,2023,06,06,12,12.7,52,Moderate,13.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 01:00 PM,2023,06,06,13,13.2,53,Moderate,13.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 02:00 PM,2023,06,06,14,13.2,53,Moderate,12.0,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-06-06 03:00 PM,2023,06,06,15,-999.0,-999,N/A,12.0,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-06-06 04:00 PM,2023,06,06,16,-999.0,-999,N/A,12.0,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-06-06 05:00 PM,2023,06,06,17,-999.0,-999,N/A,12.0,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-06-06 06:00 PM,2023,06,06,18,-999.0,-999,N/A,12.0,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-06-06 07:00 PM,2023,06,06,19,-999.0,-999,N/A,5.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 08:00 PM,2023,06,06,20,6.5,27,Good,7.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-06 09:00 PM,2023,06,06,21,6.5,27,Good,-999.0,UG/M3,1 Hr,Missing
Banja Luka,PM2.5 - Principal,2023-06-09 03:00 PM,2023,06,09,15,-999.0,-999,N/A,6.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-09 04:00 PM,2023,06,09,16,6.8,28,Good,7.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-09 05:00 PM,2023,06,09,17,6.9,29,Good,6.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-09 06:00 PM,2023,06,09,18,6.9,29,Good,6.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-09 07:00 PM,2023,06,09,19,6.9,29,Good,7.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-09 08:00 PM,2023,06,09,20,7.1,30,Good,7.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-09 09:00 PM,2023,06,09,21,7.0,29,Good,6.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-09 10:00 PM,2023,06,09,22,7.0,29,Good,6.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-09 11:00 PM,2023,06,09,23,6.8,28,Good,6.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 12:00 AM,2023,06,10,00,6.6,28,Good,6.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 01:00 AM,2023,06,10,01,6.8,28,Good,7.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 02:00 AM,2023,06,10,02,6.8,28,Good,6.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 03:00 AM,2023,06,10,03,6.7,28,Good,6.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 04:00 AM,2023,06,10,04,6.6,28,Good,6.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 05:00 AM,2023,06,10,05,6.4,27,Good,6.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 06:00 AM,2023,06,10,06,6.3,26,Good,5.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 07:00 AM,2023,06,10,07,6.4,27,Good,7.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 08:00 AM,2023,06,10,08,6.3,26,Good,5.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 09:00 AM,2023,06,10,09,6.2,26,Good,5.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 10:00 AM,2023,06,10,10,6.1,25,Good,5.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 11:00 AM,2023,06,10,11,6.0,25,Good,5.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 12:00 PM,2023,06,10,12,6.3,26,Good,7.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 01:00 PM,2023,06,10,13,6.8,28,Good,8.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 02:00 PM,2023,06,10,14,7.4,31,Good,8.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 03:00 PM,2023,06,10,15,7.5,31,Good,7.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 04:00 PM,2023,06,10,16,7.2,30,Good,6.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 05:00 PM,2023,06,10,17,7.1,30,Good,6.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 06:00 PM,2023,06,10,18,7.7,32,Good,8.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 07:00 PM,2023,06,10,19,7.7,32,Good,7.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 08:00 PM,2023,06,10,20,7.5,31,Good,7.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 09:00 PM,2023,06,10,21,6.7,28,Good,5.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 10:00 PM,2023,06,10,22,6.1,25,Good,5.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-10 11:00 PM,2023,06,10,23,5.9,25,Good,5.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 12:00 AM,2023,06,11,00,6.1,25,Good,6.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 01:00 AM,2023,06,11,01,6.1,25,Good,6.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 02:00 AM,2023,06,11,02,6.0,25,Good,5.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 03:00 AM,2023,06,11,03,5.9,25,Good,5.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 04:00 AM,2023,06,11,04,5.8,24,Good,5.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 05:00 AM,2023,06,11,05,6.1,25,Good,6.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 06:00 AM,2023,06,11,06,6.0,25,Good,5.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 07:00 AM,2023,06,11,07,6.0,25,Good,6.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 08:00 AM,2023,06,11,08,5.9,25,Good,5.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 09:00 AM,2023,06,11,09,6.0,25,Good,6.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 10:00 AM,2023,06,11,10,6.1,25,Good,6.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 11:00 AM,2023,06,11,11,6.2,26,Good,6.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 12:00 PM,2023,06,11,12,6.4,27,Good,6.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 01:00 PM,2023,06,11,13,6.1,25,Good,5.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 02:00 PM,2023,06,11,14,5.9,25,Good,5.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 03:00 PM,2023,06,11,15,6.0,25,Good,6.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 04:00 PM,2023,06,11,16,5.7,24,Good,5.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 05:00 PM,2023,06,11,17,5.1,21,Good,4.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 06:00 PM,2023,06,11,18,5.3,22,Good,5.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 07:00 PM,2023,06,11,19,5.7,24,Good,6.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 08:00 PM,2023,06,11,20,5.6,23,Good,5.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-06-11 09:00 PM,2023,06,11,21,5.9,25,Good,6.4,UG/M3,1 Hr,Valid
